distribution,x_axis_value,mu,case,entity_id
Zipfian,14,0.9094999999999999,Average,8796093023493
Zipfian,15,0.5184999999999998,Worst,8796093023493
Zipfian,15,0.951,Average,8796093023493
Zipfian,16,0.5379999999999999,Worst,8796093023493
Zipfian,16,0.95,Average,8796093023493
Zipfian,17,0.524,Worst,8796093023493
Zipfian,17,0.9259999999999999,Average,8796093023493
Zipfian,18,0.5380000000000001,Worst,8796093023493
Zipfian,18,0.9564999999999999,Average,8796093023493
Zipfian,19,0.5555000000000001,Worst,8796093023493
Zipfian,19,0.932,Average,8796093023493
Zipfian,20,0.5675,Worst,8796093023493
Zipfian,20,0.9570000000000001,Average,8796093023493
Zipfian,21,0.5725,Worst,8796093023493
Zipfian,21,0.9570000000000001,Average,8796093023493
Zipfian,22,0.576,Worst,8796093023493
Zipfian,22,0.9615,Average,8796093023493
Zipfian,23,0.5804999999999999,Worst,8796093023493
Zipfian,23,0.9629999999999999,Average,8796093023493
Zipfian,24,0.599,Worst,8796093023493
Zipfian,24,0.9700000000000001,Average,8796093023493
Zipfian,25,0.6140000000000001,Worst,8796093023493
Zipfian,25,0.9715,Average,8796093023493
Zipfian,26,0.613,Worst,8796093023493
Zipfian,26,0.962,Average,8796093023493
Zipfian,27,0.6085,Worst,8796093023493
Zipfian,27,0.9729999999999999,Average,8796093023493
Zipfian,28,0.6385,Worst,8796093023493
Zipfian,28,0.9695,Average,8796093023493
Zipfian,29,0.619,Worst,8796093023493
Zipfian,29,0.9785,Average,8796093023493
Zipfian,30,0.618,Worst,8796093023493
Zipfian,30,0.9825000000000002,Average,8796093023493
Zipfian,1,0.19049999999999997,Worst,1131
Zipfian,1,0.2755,Average,1131
Zipfian,2,0.36849999999999994,Worst,1131
Zipfian,2,0.5165,Average,1131
Zipfian,3,0.48050000000000004,Worst,1131
Zipfian,3,0.7089999999999999,Average,1131
Zipfian,4,0.5535,Worst,1131
Zipfian,4,0.776,Average,1131
Zipfian,5,0.6014999999999999,Worst,1131
Zipfian,5,0.7814999999999999,Average,1131
Zipfian,6,0.624,Worst,1131
Zipfian,6,0.8835000000000001,Average,1131
Zipfian,7,0.6604999999999999,Worst,1131
Zipfian,7,0.8885000000000002,Average,1131
Zipfian,8,0.6839999999999999,Worst,1131
Zipfian,8,0.9239999999999998,Average,1131
Zipfian,9,0.6825,Worst,1131
Zipfian,9,0.9010000000000001,Average,1131
Zipfian,10,0.7154999999999999,Worst,1131
Zipfian,10,0.9004999999999999,Average,1131
Zipfian,11,0.742,Worst,1131
Zipfian,11,0.9174999999999999,Average,1131
Zipfian,12,0.7384999999999999,Worst,1131
Zipfian,12,0.8895,Average,1131
Zipfian,13,0.7390000000000001,Worst,1131
Zipfian,13,0.9145,Average,1131
Zipfian,14,0.7565000000000001,Worst,1131
Zipfian,14,0.9295000000000002,Average,1131
Zipfian,15,0.7809999999999999,Worst,1131
Zipfian,15,0.9185000000000001,Average,1131
Zipfian,16,0.7925000000000001,Worst,1131
Zipfian,16,0.9504999999999999,Average,1131
Zipfian,17,0.774,Worst,1131
Zipfian,17,0.9440000000000002,Average,1131
Zipfian,18,0.7869999999999999,Worst,1131
Zipfian,18,0.9555,Average,1131
Zipfian,19,0.8005000000000001,Worst,1131
Zipfian,19,0.9540000000000001,Average,1131
Zipfian,20,0.7950000000000002,Worst,1131
Zipfian,20,0.9610000000000001,Average,1131
Zipfian,21,0.8105,Worst,1131
Zipfian,21,0.9555,Average,1131
Zipfian,22,0.8135000000000001,Worst,1131
Zipfian,22,0.951,Average,1131
Zipfian,23,0.8089999999999999,Worst,1131
Zipfian,23,0.959,Average,1131
Zipfian,24,0.8130000000000001,Worst,1131
Zipfian,24,0.969,Average,1131
Zipfian,25,0.817,Worst,1131
Zipfian,25,0.959,Average,1131
Zipfian,26,0.8375,Worst,1131
Zipfian,26,0.9625,Average,1131
Zipfian,27,0.8434999999999999,Worst,1131
Zipfian,27,0.9650000000000001,Average,1131
Zipfian,28,0.837,Worst,1131
Zipfian,28,0.9699999999999998,Average,1131
Zipfian,29,0.8375,Worst,1131
Zipfian,29,0.9620000000000001,Average,1131
Zipfian,30,0.8479999999999999,Worst,1131
Zipfian,30,0.9694999999999998,Average,1131
Zipfian,1,0.1785,Worst,32985348833548
Zipfian,1,0.26299999999999996,Average,32985348833548
Zipfian,2,0.425,Worst,32985348833548
Zipfian,2,0.5799999999999998,Average,32985348833548
Zipfian,3,0.513,Worst,32985348833548
Zipfian,3,0.6615,Average,32985348833548
Zipfian,4,0.582,Worst,32985348833548
Zipfian,4,0.793,Average,32985348833548
Zipfian,5,0.634,Worst,32985348833548
Zipfian,5,0.7820000000000001,Average,32985348833548
Zipfian,6,0.6845000000000001,Worst,32985348833548
Zipfian,6,0.8545,Average,32985348833548
Zipfian,7,0.7,Worst,32985348833548
Zipfian,7,0.8595,Average,32985348833548
Zipfian,8,0.721,Worst,32985348833548
Zipfian,8,0.8949999999999999,Average,32985348833548
Zipfian,9,0.7384999999999999,Worst,32985348833548
Zipfian,9,0.8790000000000001,Average,32985348833548
Zipfian,10,0.7485000000000002,Worst,32985348833548
Zipfian,10,0.907,Average,32985348833548
Zipfian,11,0.7605000000000001,Worst,32985348833548
Zipfian,11,0.907,Average,32985348833548
Zipfian,12,0.7729999999999999,Worst,32985348833548
Zipfian,12,0.9155,Average,32985348833548
Zipfian,13,0.789,Worst,32985348833548
Zipfian,13,0.929,Average,32985348833548
Zipfian,14,0.8099999999999999,Worst,32985348833548
Zipfian,14,0.9380000000000001,Average,32985348833548
Zipfian,15,0.7855000000000001,Worst,32985348833548
Zipfian,15,0.9354999999999999,Average,32985348833548
Zipfian,16,0.8009999999999999,Worst,32985348833548
Zipfian,16,0.9535,Average,32985348833548
Zipfian,17,0.8109999999999999,Worst,32985348833548
Zipfian,17,0.9280000000000002,Average,32985348833548
Zipfian,18,0.8150000000000001,Worst,32985348833548
Zipfian,18,0.954,Average,32985348833548
Zipfian,19,0.8309999999999998,Worst,32985348833548
Zipfian,19,0.9204999999999999,Average,32985348833548
Zipfian,20,0.8165000000000001,Worst,32985348833548
Zipfian,20,0.9559999999999998,Average,32985348833548
Zipfian,21,0.8260000000000002,Worst,32985348833548
Zipfian,21,0.9499999999999998,Average,32985348833548
Zipfian,22,0.853,Worst,32985348833548
Zipfian,22,0.945,Average,32985348833548
Zipfian,23,0.8400000000000001,Worst,32985348833548
Zipfian,23,0.9524999999999999,Average,32985348833548
Zipfian,24,0.8484999999999999,Worst,32985348833548
Zipfian,24,0.966,Average,32985348833548
Zipfian,25,0.8470000000000001,Worst,32985348833548
Zipfian,25,0.9585000000000001,Average,32985348833548
Zipfian,26,0.8525,Worst,32985348833548
Zipfian,26,0.9644999999999999,Average,32985348833548
Zipfian,27,0.842,Worst,32985348833548
Zipfian,27,0.975,Average,32985348833548
Zipfian,28,0.8474999999999999,Worst,32985348833548
Zipfian,28,0.9749999999999999,Average,32985348833548
Zipfian,29,0.8620000000000001,Worst,32985348833548
Zipfian,29,0.9670000000000002,Average,32985348833548
Zipfian,30,0.8534999999999998,Worst,32985348833548
Zipfian,30,0.968,Average,32985348833548
Zipfian,1,0.081,Worst,4398046511257
Zipfian,1,0.31300000000000006,Average,4398046511257
Zipfian,2,0.18050000000000002,Worst,4398046511257
Zipfian,2,0.6379999999999999,Average,4398046511257
Zipfian,3,0.26049999999999995,Worst,4398046511257
Zipfian,3,0.752,Average,4398046511257
Zipfian,4,0.301,Worst,4398046511257
Zipfian,4,0.768,Average,4398046511257
Zipfian,5,0.36049999999999993,Worst,4398046511257
Zipfian,5,0.8320000000000001,Average,4398046511257
Zipfian,6,0.3975,Worst,4398046511257
Zipfian,6,0.8430000000000002,Average,4398046511257
Zipfian,7,0.44799999999999995,Worst,4398046511257
Zipfian,7,0.9,Average,4398046511257
Zipfian,8,0.46449999999999997,Worst,4398046511257
Zipfian,8,0.875,Average,4398046511257
Zipfian,9,0.4805,Worst,4398046511257
Zipfian,9,0.8595,Average,4398046511257
Zipfian,10,0.479,Worst,4398046511257
Zipfian,10,0.857,Average,4398046511257
Zipfian,11,0.5189999999999999,Worst,4398046511257
Zipfian,11,0.925,Average,4398046511257
Zipfian,12,0.5405,Worst,4398046511257
Zipfian,12,0.929,Average,4398046511257
Zipfian,13,0.533,Worst,4398046511257
Zipfian,13,0.8724999999999999,Average,4398046511257
Zipfian,14,0.5660000000000001,Worst,4398046511257
Zipfian,14,0.9445,Average,4398046511257
Zipfian,15,0.565,Worst,4398046511257
Zipfian,15,0.9035,Average,4398046511257
Zipfian,16,0.5770000000000001,Worst,4398046511257
Zipfian,16,0.9075000000000001,Average,4398046511257
Zipfian,17,0.6015,Worst,4398046511257
Zipfian,17,0.9339999999999999,Average,4398046511257
Zipfian,18,0.6054999999999999,Worst,4398046511257
Zipfian,18,0.9455,Average,4398046511257
Zipfian,19,0.603,Worst,4398046511257
Zipfian,19,0.9555,Average,4398046511257
Zipfian,20,0.6054999999999999,Worst,4398046511257
Zipfian,20,0.9654999999999999,Average,4398046511257
Zipfian,21,0.6065000000000002,Worst,4398046511257
Zipfian,21,0.9605,Average,4398046511257
Zipfian,22,0.6285,Worst,4398046511257
Zipfian,22,0.9584999999999999,Average,4398046511257
Zipfian,23,0.633,Worst,4398046511257
Zipfian,23,0.9424999999999999,Average,4398046511257
Zipfian,24,0.627,Worst,4398046511257
Zipfian,24,0.9559999999999998,Average,4398046511257
Zipfian,25,0.6599999999999999,Worst,4398046511257
Zipfian,25,0.9584999999999999,Average,4398046511257
Zipfian,26,0.66,Worst,4398046511257
Zipfian,26,0.97,Average,4398046511257
Zipfian,27,0.6399999999999999,Worst,4398046511257
Zipfian,27,0.961,Average,4398046511257
Zipfian,28,0.6665,Worst,4398046511257
Zipfian,28,0.9709999999999999,Average,4398046511257
Zipfian,29,0.668,Worst,4398046511257
Zipfian,29,0.9719999999999999,Average,4398046511257
Zipfian,30,0.6865000000000001,Worst,4398046511257
Zipfian,30,0.9749999999999999,Average,4398046511257
Zipfian,1,1.0,Worst,24189255811315
Zipfian,1,1.0,Average,24189255811315
Zipfian,2,1.0,Worst,24189255811315
Zipfian,2,1.0,Average,24189255811315
Zipfian,3,1.0,Worst,24189255811315
Zipfian,3,1.0,Average,24189255811315
Zipfian,4,1.0,Worst,24189255811315
Zipfian,4,1.0,Average,24189255811315
Zipfian,5,1.0,Worst,24189255811315
Zipfian,5,1.0,Average,24189255811315
Zipfian,6,1.0,Worst,24189255811315
Zipfian,6,1.0,Average,24189255811315
Zipfian,7,1.0,Worst,24189255811315
Zipfian,7,1.0,Average,24189255811315
Zipfian,8,1.0,Worst,24189255811315
Zipfian,8,1.0,Average,24189255811315
Zipfian,9,1.0,Worst,24189255811315
Zipfian,9,1.0,Average,24189255811315
Zipfian,10,1.0,Worst,24189255811315
Zipfian,10,1.0,Average,24189255811315
Zipfian,11,1.0,Worst,24189255811315
Zipfian,11,1.0,Average,24189255811315
Zipfian,12,1.0,Worst,24189255811315
Zipfian,12,1.0,Average,24189255811315
Zipfian,13,1.0,Worst,24189255811315
Zipfian,13,1.0,Average,24189255811315
Zipfian,14,1.0,Worst,24189255811315
Zipfian,14,1.0,Average,24189255811315
Zipfian,15,1.0,Worst,24189255811315
Zipfian,15,1.0,Average,24189255811315
Zipfian,16,1.0,Worst,24189255811315
Zipfian,16,1.0,Average,24189255811315
Zipfian,17,1.0,Worst,24189255811315
Zipfian,17,1.0,Average,24189255811315
Zipfian,18,1.0,Worst,24189255811315
Zipfian,18,1.0,Average,24189255811315
Zipfian,19,1.0,Worst,24189255811315
Zipfian,19,1.0,Average,24189255811315
Zipfian,20,1.0,Worst,24189255811315
Zipfian,20,1.0,Average,24189255811315
Zipfian,21,1.0,Worst,24189255811315
Zipfian,21,1.0,Average,24189255811315
Zipfian,22,1.0,Worst,24189255811315
Zipfian,22,1.0,Average,24189255811315
Zipfian,23,1.0,Worst,24189255811315
Zipfian,23,1.0,Average,24189255811315
Zipfian,24,1.0,Worst,24189255811315
Zipfian,24,1.0,Average,24189255811315
Zipfian,25,1.0,Worst,24189255811315
Zipfian,25,1.0,Average,24189255811315
Zipfian,26,1.0,Worst,24189255811315
Zipfian,26,1.0,Average,24189255811315
Zipfian,27,1.0,Worst,24189255811315
Zipfian,27,1.0,Average,24189255811315
Zipfian,28,1.0,Worst,24189255811315
Zipfian,28,1.0,Average,24189255811315
Zipfian,29,1.0,Worst,24189255811315
Zipfian,29,1.0,Average,24189255811315
Zipfian,30,1.0,Worst,24189255811315
Zipfian,30,1.0,Average,24189255811315
Zipfian,1,0.17550000000000002,Worst,1644
Zipfian,1,0.3235,Average,1644
Zipfian,2,0.398,Worst,1644
Zipfian,2,0.571,Average,1644
Zipfian,3,0.5085,Worst,1644
Zipfian,3,0.7304999999999999,Average,1644
Zipfian,4,0.567,Worst,1644
Zipfian,4,0.7699999999999999,Average,1644
Zipfian,5,0.5865,Worst,1644
Zipfian,5,0.8185,Average,1644
Zipfian,6,0.642,Worst,1644
Zipfian,6,0.8370000000000001,Average,1644
Zipfian,7,0.6715000000000001,Worst,1644
Zipfian,7,0.7935,Average,1644
Zipfian,8,0.6625000000000001,Worst,1644
Zipfian,8,0.9004999999999999,Average,1644
Zipfian,9,0.717,Worst,1644
Zipfian,9,0.8779999999999999,Average,1644
Zipfian,10,0.7144999999999999,Worst,1644
Zipfian,10,0.9295,Average,1644
Zipfian,11,0.754,Worst,1644
Zipfian,11,0.8800000000000001,Average,1644
Zipfian,12,0.734,Worst,1644
Zipfian,12,0.8895,Average,1644
Zipfian,13,0.7484999999999999,Worst,1644
Zipfian,13,0.9324999999999999,Average,1644
Zipfian,14,0.7825,Worst,1644
Zipfian,14,0.9280000000000002,Average,1644
Zipfian,15,0.755,Worst,1644
Zipfian,15,0.8949999999999999,Average,1644
Zipfian,16,0.78,Worst,1644
Zipfian,16,0.9395,Average,1644
Zipfian,17,0.787,Worst,1644
Zipfian,17,0.9325000000000001,Average,1644
Zipfian,18,0.7975,Worst,1644
Zipfian,18,0.952,Average,1644
Zipfian,19,0.8045,Worst,1644
Zipfian,19,0.9385,Average,1644
Zipfian,20,0.8055,Worst,1644
Zipfian,20,0.9494999999999999,Average,1644
Zipfian,21,0.7995,Worst,1644
Zipfian,21,0.9575000000000001,Average,1644
Zipfian,22,0.8055,Worst,1644
Zipfian,22,0.9645000000000001,Average,1644
Zipfian,23,0.8150000000000001,Worst,1644
Zipfian,23,0.9615,Average,1644
Zipfian,24,0.8230000000000001,Worst,1644
Zipfian,24,0.9560000000000001,Average,1644
Zipfian,25,0.8140000000000001,Worst,1644
Zipfian,25,0.9555000000000001,Average,1644
Zipfian,26,0.8345,Worst,1644
Zipfian,26,0.9570000000000001,Average,1644
Zipfian,27,0.8215,Worst,1644
Zipfian,27,0.9679999999999997,Average,1644
Zipfian,28,0.8380000000000001,Worst,1644
Zipfian,28,0.9564999999999999,Average,1644
Zipfian,29,0.844,Worst,1644
Zipfian,29,0.9625,Average,1644
Zipfian,30,0.8310000000000001,Worst,1644
Zipfian,30,0.9655000000000001,Average,1644
Zipfian,1,0.1545,Worst,4398046512527
Zipfian,1,0.25499999999999995,Average,4398046512527
Zipfian,2,0.4245,Worst,4398046512527
Zipfian,2,0.5435,Average,4398046512527
Zipfian,3,0.5349999999999999,Worst,4398046512527
Zipfian,3,0.7230000000000001,Average,4398046512527
Zipfian,4,0.6009999999999999,Worst,4398046512527
Zipfian,4,0.773,Average,4398046512527
Zipfian,5,0.6485000000000001,Worst,4398046512527
Zipfian,5,0.8114999999999999,Average,4398046512527
Zipfian,6,0.6835,Worst,4398046512527
Zipfian,6,0.8845000000000001,Average,4398046512527
Zipfian,7,0.7025,Worst,4398046512527
Zipfian,7,0.8494999999999999,Average,4398046512527
Zipfian,8,0.7285,Worst,4398046512527
Zipfian,8,0.8705000000000002,Average,4398046512527
Zipfian,9,0.7365,Worst,4398046512527
Zipfian,9,0.883,Average,4398046512527
Zipfian,10,0.7424999999999999,Worst,4398046512527
Zipfian,10,0.9055,Average,4398046512527
Zipfian,11,0.7825,Worst,4398046512527
Zipfian,11,0.8905,Average,4398046512527
Zipfian,12,0.7685000000000002,Worst,4398046512527
Zipfian,12,0.9005000000000001,Average,4398046512527
Zipfian,13,0.7954999999999999,Worst,4398046512527
Zipfian,13,0.9065,Average,4398046512527
Zipfian,14,0.7959999999999999,Worst,4398046512527
Zipfian,14,0.9279999999999999,Average,4398046512527
Zipfian,15,0.7969999999999999,Worst,4398046512527
Zipfian,15,0.9285,Average,4398046512527
Zipfian,16,0.8025,Worst,4398046512527
Zipfian,16,0.9460000000000001,Average,4398046512527
Zipfian,17,0.8234999999999999,Worst,4398046512527
Zipfian,17,0.945,Average,4398046512527
Zipfian,18,0.8244999999999999,Worst,4398046512527
Zipfian,18,0.9584999999999999,Average,4398046512527
Zipfian,19,0.8270000000000002,Worst,4398046512527
Zipfian,19,0.9615,Average,4398046512527
Zipfian,20,0.827,Worst,4398046512527
Zipfian,20,0.9684999999999999,Average,4398046512527
Zipfian,21,0.833,Worst,4398046512527
Zipfian,21,0.9595,Average,4398046512527
Zipfian,22,0.8404999999999999,Worst,4398046512527
Zipfian,22,0.9635,Average,4398046512527
Zipfian,23,0.8424999999999999,Worst,4398046512527
Zipfian,23,0.9755,Average,4398046512527
Zipfian,24,0.834,Worst,4398046512527
Zipfian,24,0.9525,Average,4398046512527
Zipfian,25,0.8480000000000001,Worst,4398046512527
Zipfian,25,0.9479999999999998,Average,4398046512527
Zipfian,26,0.849,Worst,4398046512527
Zipfian,26,0.9549999999999998,Average,4398046512527
Zipfian,27,0.849,Worst,4398046512527
Zipfian,27,0.9709999999999999,Average,4398046512527
Zipfian,28,0.8575000000000002,Worst,4398046512527
Zipfian,28,0.9604999999999999,Average,4398046512527
Zipfian,29,0.8604999999999998,Worst,4398046512527
Zipfian,29,0.9654999999999999,Average,4398046512527
Zipfian,30,0.8755000000000001,Worst,4398046512527
Zipfian,30,0.9594999999999999,Average,4398046512527
Zipfian,1,0.12249999999999998,Worst,15393162789604
Zipfian,1,0.41500000000000004,Average,15393162789604
Zipfian,2,0.2595,Worst,15393162789604
Zipfian,2,0.65,Average,15393162789604
Zipfian,3,0.35700000000000004,Worst,15393162789604
Zipfian,3,0.6535,Average,15393162789604
Zipfian,4,0.41100000000000003,Worst,15393162789604
Zipfian,4,0.8385,Average,15393162789604
Zipfian,5,0.4499999999999999,Worst,15393162789604
Zipfian,5,0.7905,Average,15393162789604
Zipfian,6,0.46849999999999997,Worst,15393162789604
Zipfian,6,0.868,Average,15393162789604
Zipfian,7,0.5275000000000001,Worst,15393162789604
Zipfian,7,0.881,Average,15393162789604
Zipfian,8,0.5575,Worst,15393162789604
Zipfian,8,0.8484999999999999,Average,15393162789604
Zipfian,9,0.5695,Worst,15393162789604
Zipfian,9,0.8755,Average,15393162789604
Zipfian,10,0.5855,Worst,15393162789604
Zipfian,10,0.9075,Average,15393162789604
Zipfian,11,0.608,Worst,15393162789604
Zipfian,11,0.905,Average,15393162789604
Zipfian,12,0.6214999999999999,Worst,15393162789604
Zipfian,12,0.932,Average,15393162789604
Zipfian,13,0.6325,Worst,15393162789604
Zipfian,13,0.938,Average,15393162789604
Zipfian,14,0.647,Worst,15393162789604
Zipfian,14,0.9079999999999998,Average,15393162789604
Zipfian,15,0.675,Worst,15393162789604
Zipfian,15,0.9494999999999999,Average,15393162789604
Zipfian,16,0.6595000000000001,Worst,15393162789604
Zipfian,16,0.954,Average,15393162789604
Zipfian,17,0.6849999999999999,Worst,15393162789604
Zipfian,17,0.9515,Average,15393162789604
Zipfian,18,0.6765000000000001,Worst,15393162789604
Zipfian,18,0.9194999999999999,Average,15393162789604
Zipfian,19,0.68,Worst,15393162789604
Zipfian,19,0.9514999999999999,Average,15393162789604
Zipfian,20,0.6915,Worst,15393162789604
Zipfian,20,0.9445,Average,15393162789604
Zipfian,21,0.6869999999999999,Worst,15393162789604
Zipfian,21,0.9570000000000001,Average,15393162789604
Zipfian,22,0.7064999999999999,Worst,15393162789604
Zipfian,22,0.954,Average,15393162789604
Zipfian,23,0.7285,Worst,15393162789604
Zipfian,23,0.9490000000000001,Average,15393162789604
Zipfian,24,0.7214999999999999,Worst,15393162789604
Zipfian,24,0.9505000000000001,Average,15393162789604
Zipfian,25,0.7214999999999999,Worst,15393162789604
Zipfian,25,0.952,Average,15393162789604
Zipfian,26,0.7244999999999999,Worst,15393162789604
Zipfian,26,0.9774999999999998,Average,15393162789604
Zipfian,27,0.759,Worst,15393162789604
Zipfian,27,0.974,Average,15393162789604
Zipfian,28,0.7344999999999999,Worst,15393162789604
Zipfian,28,0.9624999999999998,Average,15393162789604
Zipfian,29,0.7485,Worst,15393162789604
Zipfian,29,0.9754999999999999,Average,15393162789604
Zipfian,30,0.7344999999999999,Worst,15393162789604
Zipfian,30,0.9724999999999999,Average,15393162789604
Zipfian,1,0.0,Worst,24189255811906
